player_slug,name,elo,matches,elo_hard,matches_hard,elo_clay,matches_clay,elo_grass,matches_grass,elo_indoors,matches_indoors
/player/hopp/,Hopp M.,1691.1,26,1471.1,7.0,1705.3,18.0,1448.8,1.0,,
/player/milic-b10f4/,Milic O.,1691.1,34,1670.0,15.0,1512.5,13.0,1784.5,5.0,,
/player/king-01912/,King D.,1691.0,8,1494.4,3.0,,,,,,
/player/carteputreda/,Carteputreda D.,1691.0,19,1556.7,7.0,1585.1,6.0,1626.7,2.0,,
/player/avdeeva-f77e5/,Avdeeva J.,1690.5,31,1663.7,10.0,1661.7,18.0,1446.8,1.0,1521.5,2.0
/player/kuzmova-d77dc/,Kuzmova K.,1690.5,45,1707.8,38.0,1319.6,4.0,,,1558.3,3.0
/player/kovalik/,Kovalik J.,1690.4,15,,,1678.6,15.0,,,,
/player/fellin-8da14/,Fellin P.,1690.4,26,1284.7,5.0,1747.7,20.0,1565.7,1.0,,
/player/kicker/,Kicker N.,1690.2,26,,,1682.0,26.0,,,,
/player/alexandrova-3181a/,Alexandrova E.,1690.1,24,1616.0,10.0,1382.1,6.0,1545.6,8.0,,
/player/kuramochi-49cd0/,Kuramochi M.,1690.1,28,1730.6,25.0,,,,,1462.3,3.0
/player/appleton/,Appleton E.,1690.1,37,1711.8,32.0,1434.3,1.0,1409.3,4.0,,
/player/fernandez-443dd/,Fernández L.,1690.0,14,1712.3,13.0,1458.9,1.0,,,,
/player/verbeek-64a5b/,Verbeek D.,1689.9,35,1651.2,11.0,1533.6,16.0,1586.3,4.0,,
/player/tashiro-b6f0a/,Tashiro Y.,1689.9,14,,,,,,,,
/player/frankel/,Frankel K.,1689.8,3,,,,,,,,
/player/martinez-de-freitas/,Martinez De Freitas O.,1689.8,22,,,1635.0,6.0,1664.1,3.0,,
/player/azoides/,Azoides D.,1689.6,24,1644.9,11.0,1591.8,13.0,,,,
/player/marionneau/,Marionneau L.,1689.3,22,1511.8,5.0,1645.6,13.0,1565.7,1.0,,
/player/bittoun-kouzmine/,Bittoun Kouzmine C.,1689.2,43,1534.4,23.0,1828.6,20.0,,,,
/player/carlini/,Carlini G.,1689.1,16,,,1639.9,9.0,1594.6,4.0,,
/player/broadfoot/,Broadfoot G.,1688.9,3,1695.4,3.0,,,,,,
/player/hrdinkova/,Hrdinkova D.,1688.9,34,,,,,,,,
/player/bulte/,Bulte A.,1688.6,12,1645.3,6.0,,,,,,
/player/oliveira-7b451/,Oliveira N.,1688.6,17,1654.5,5.0,1604.1,12.0,,,,
/player/bathrinath/,Bathrinath L.,1687.9,8,,,,,,,,
/player/tabilo/,Tabilo A.,1687.8,34,1623.5,10.0,1662.9,20.0,1403.1,3.0,,
/player/rengel-sierra/,Rengel Sierra T.,1687.6,6,,,,,,,,
/player/joint/,Joint M.,1687.6,25,1644.5,15.0,1418.8,6.0,1448.2,4.0,,
/player/bai-991f3/,Bai Z.,1687.5,24,1705.4,20.0,,,1542.3,2.0,1525.9,2.0
/player/travaglia/,Travaglia S.,1687.4,34,1465.5,1.0,1724.0,31.0,1515.0,2.0,,
/player/naef-bdb10/,Naef C.,1687.3,18,,,1506.2,6.0,1660.1,12.0,,
/player/mehrotra/,Mehrotra A.,1687.3,39,1650.3,19.0,1519.4,11.0,,,,
/player/sieg/,Sieg M.,1686.9,41,1637.2,7.0,1673.8,34.0,,,,
/player/martin-e6e6e/,Martin A.,1686.9,32,1634.4,19.0,1545.5,12.0,1434.3,1.0,,
/player/seggerman/,Seggerman R.,1686.6,22,1578.2,6.0,1737.5,14.0,1480.8,2.0,,
/player/passaro-5f6f1/,Passaro F.,1686.4,24,1606.4,4.0,1590.1,20.0,,,,
/player/alves-5a2e8/,Alves C.,1686.4,30,1517.7,6.0,1725.9,24.0,,,,
/player/nepliy/,Nepliy E.,1686.3,37,1715.9,16.0,1658.6,21.0,,,,
/player/d-agostino/,D'Agostino S.,1685.9,35,1607.6,9.0,1631.6,26.0,,,,
/player/turriziani-alvarez/,Turriziani Alvarez A.,1685.9,38,1528.5,10.0,1587.5,21.0,,,,
/player/xilas/,Xilas I.,1685.9,26,1655.7,10.0,1507.9,13.0,1584.5,3.0,,
/player/luikham/,Luikham J.,1685.9,15,1638.3,9.0,1620.1,6.0,,,,
/player/pieleanu-4cfdb/,Pieleanu R.,1685.8,29,1591.7,12.0,1687.1,16.0,1434.3,1.0,,
/player/senica-b09db/,Senica A.,1685.6,38,,,1677.9,38.0,,,,
/player/bataikina/,Bataikina K.,1685.6,22,1697.4,19.0,1460.0,3.0,,,,
/player/teixido-garcia/,Teixido Garcia M.,1685.6,37,1520.5,4.0,1677.8,33.0,,,,
/player/sahoo-323f2/,Sahoo D.,1685.6,15,1516.9,2.0,1671.2,6.0,,,,
/player/shimanov/,Shimanov O.,1685.5,25,1509.4,11.0,1613.5,6.0,1686.5,5.0,,
/player/shue/,Shue V.,1685.3,10,,,,,,,,
/player/bondar-4cb3e/,Bondar A.,1685.3,37,1541.6,8.0,1737.0,22.0,1399.1,4.0,,
/player/opitz/,Opitz J.,1685.2,18,1540.8,4.0,1650.9,14.0,,,,
/player/mridha/,Mridha J.,1685.1,22,1422.9,3.0,1693.9,17.0,,,,
/player/te/,Te R.,1684.9,21,1663.7,8.0,1605.9,10.0,1391.5,2.0,,
/player/peliwo/,Peliwo F.,1684.9,39,1633.2,30.0,1485.5,8.0,1463.2,1.0,,
/player/davydov-5e4da/,Davydov G.,1684.7,4,,,,,,,,
/player/jeong-791fb/,Jeong Y.,1684.6,7,,,1688.6,7.0,,,,
/player/poritzky/,Poritzky E.,1684.6,6,,,,,,,,
/player/brancatelli/,Brancatelli G.,1684.5,29,1626.0,10.0,1631.1,15.0,,,,
/player/rodriguez-taverna/,Rodriguez Taverna S.,1684.5,31,1522.4,2.0,1689.1,29.0,,,,
/player/fukuda-4c67a/,Fukuda S.,1684.5,26,1438.8,4.0,1660.5,22.0,,,,
/player/mikovic-165f9/,Mikovic M.,1684.5,21,1616.7,2.0,1714.5,10.0,1459.0,3.0,,
/player/imamura-da963/,Imamura M.,1684.4,43,1531.4,24.0,1841.3,17.0,1384.7,2.0,,
/player/andrade-58258/,Andrade A.,1684.3,32,1691.5,15.0,1590.7,14.0,1386.1,2.0,,
/player/isomura-6342d/,Isomura K.,1684.0,35,1451.8,21.0,1756.9,12.0,1504.6,2.0,,
/player/galan-e4b30/,Galan D.,1683.8,39,,,1661.2,39.0,,,,
/player/naito-77ef5/,Naito Y.,1683.7,36,1688.5,35.0,,,,,1434.3,1.0
/player/yang-7c89b/,Yang Y.,1683.6,42,1721.4,33.0,1538.2,4.0,,,1434.3,1.0
/player/beale-21f5c/,Beale J.,1683.5,40,1561.8,29.0,1710.4,4.0,,,,
/player/kolonus/,Kolonus Z.,1683.4,29,1736.5,19.0,1569.4,10.0,,,,
/player/donski/,Donski A.,1683.3,33,1737.7,15.0,1609.4,18.0,,,,
/player/bonding/,Bonding O.,1683.0,18,1708.3,12.0,1432.3,4.0,1384.7,2.0,,
/player/wieland/,Wieland L.,1682.9,18,1636.7,4.0,1654.4,9.0,1434.3,1.0,,
/player/arnaboldi-d7371/,Arnaboldi F.,1682.9,40,1654.3,7.0,1638.0,33.0,,,,
/player/svrcina/,Svrcina D.,1682.9,39,1616.3,10.0,1642.9,28.0,1427.4,1.0,,
/player/rus-a3117/,Rus A.,1682.8,30,1648.8,7.0,1625.7,22.0,1422.1,1.0,,
/player/liang-df4cf/,Liang E.,1682.8,14,1648.5,13.0,1434.3,1.0,,,,
/player/domingos/,Domingos D.,1682.7,23,1568.3,6.0,1512.5,10.0,,,,
/player/ruland-95e55/,Ruland L.,1682.6,11,1569.4,4.0,1584.2,5.0,1565.7,1.0,,
/player/laurent-d260c/,Laurent T.,1682.4,9,,,1676.1,9.0,,,,
/player/jackson-3a37e/,Jackson E.,1682.4,13,1453.3,1.0,1735.4,12.0,,,,
/player/nguyen-cfb33/,Nguyen A.,1682.3,26,1748.4,14.0,1446.7,8.0,,,1424.7,1.0
/player/barki-be9dc/,Barki N.,1682.1,8,1604.9,5.0,1527.9,2.0,,,,
/player/kaji/,Kaji H.,1682.0,41,1649.2,34.0,1546.3,4.0,,,1577.8,3.0
/player/teichmann/,Teichmann J.,1681.9,20,1592.4,3.0,1680.8,15.0,1521.3,2.0,,
/player/bidan-97557/,Bidan F.,1681.9,25,1570.9,5.0,1608.3,9.0,,,,
/player/njiric/,Njiric S.,1681.9,19,,,1583.2,7.0,,,,
/player/ulrich-1e6d3/,Ulrich N.,1681.8,10,1499.5,2.0,1633.8,6.0,,,,
/player/benchakroun-722ce/,Benchakroun M.,1681.8,10,1518.6,2.0,1457.2,1.0,,,,
/player/salibayeva/,Salibayeva A.,1681.7,22,,,,,,,,
/player/johns-b2ed0/,Johns G.,1681.6,36,1546.1,12.0,1623.6,20.0,1529.5,4.0,,
/player/fairclough/,Fairclough L.,1681.5,37,1618.1,16.0,,,,,,
/player/jakupovic-dfb60/,Jakupovic D.,1681.3,37,,,1662.8,37.0,,,,
/player/sheyngezikht/,Sheyngezikht L.,1681.3,23,1503.7,2.0,1611.2,9.0,,,,
/player/dal/,Dal S.,1681.3,18,1738.5,4.0,1637.7,14.0,,,,
/player/chwalinska/,Chwalinska M.,1681.2,26,1399.3,5.0,1909.0,18.0,1433.3,2.0,1565.7,1.0
/player/lee-534c9/,Lee H.,1681.1,32,1689.5,25.0,,,1514.7,2.0,1473.2,5.0
/player/sagandikova/,Sagandikova A.,1680.9,31,1633.8,19.0,1576.0,8.0,,,1625.5,4.0
/player/iliev-33d70/,Iliev S.,1680.8,23,,,1687.3,23.0,,,,
/player/fernandez-8411c/,Fernandez L.,1680.8,30,1631.7,9.0,1551.7,15.0,1386.6,5.0,1591.3,1.0
/player/golovina/,Golovina M.,1680.8,38,1673.5,25.0,1665.6,13.0,,,,
/player/khachanov/,Khachanov K.,1680.7,27,1636.4,9.0,1601.5,13.0,1505.4,5.0,,
/player/horvit/,Horvit M.,1680.7,44,,,1662.3,25.0,,,,
/player/pavlovic-c059e/,Pavlovic L.,1680.6,37,1636.1,13.0,1512.2,22.0,1521.5,2.0,,
/player/apltauer/,Apltauer F.,1680.5,10,,,,,,,,
/player/kim-f6a25/,Kim A.,1680.5,25,1575.6,12.0,1717.1,8.0,1685.0,5.0,,
/player/jahn/,Jahn J.,1680.4,3,,,,,,,,
/player/duerst/,Duerst J.,1680.3,21,1690.8,9.0,1603.2,12.0,,,,
/player/binda/,Binda A.,1680.2,41,1616.1,21.0,1564.1,20.0,,,,
/player/chinlund/,Chinlund C.,1680.2,15,,,,,,,,
/player/chlpac/,Chlpac A.,1680.1,16,1440.8,2.0,1679.2,14.0,,,,
/player/fahim-9ed8d/,Fahim I.,1680.1,17,1620.1,4.0,1623.5,10.0,1565.7,1.0,,
/player/primucci/,Primucci L.,1680.0,22,1403.4,6.0,1721.6,14.0,1504.6,2.0,,
/player/ha-8ce95/,Ha S.,1679.9,19,1677.2,19.0,,,,,,
/player/butvilas/,Butvilas E.,1679.9,41,1730.1,16.0,1572.0,22.0,1373.3,2.0,,
/player/kalinin-8d95f/,Kalinin A.,1679.7,19,,,,,,,,
/player/roncadelli/,Roncadelli F.,1679.6,31,1421.6,1.0,1682.5,28.0,1454.6,1.0,,
/player/morvayova/,Morvayova V.,1679.5,35,1689.5,27.0,1461.5,3.0,1573.5,3.0,1504.6,2.0
/player/ewing-6e287/,Ewing S.,1679.5,22,1650.7,12.0,1469.4,7.0,,,,
/player/shymanovich/,Shymanovich I.,1679.5,29,1544.0,8.0,1497.8,12.0,1629.0,9.0,,
/player/batin/,Batin T.,1679.4,23,1553.2,10.0,1621.0,12.0,,,,
/player/preston-2f931/,Preston T.,1679.3,35,1705.2,23.0,1466.5,3.0,1487.8,9.0,,
/player/barsukov-dff96/,Barsukov N.,1679.2,40,1649.3,13.0,1544.5,25.0,1523.3,2.0,,
/player/eriksson-ziverts/,Eriksson Ziverts J.,1679.1,17,1463.4,3.0,1568.8,11.0,1580.4,3.0,,
/player/tian-df169/,Tian F.,1679.0,21,1656.5,21.0,,,,,,
/player/blaydes/,Blaydes B.,1678.9,27,1659.1,10.0,1530.9,11.0,1615.3,2.0,,
/player/firman-27649/,Firman A.,1678.9,37,1705.1,8.0,1606.1,23.0,,,,
/player/frankowska/,Frankowska Z.,1678.8,7,,,,,,,,
/player/perez-06a31/,Perez S.,1678.5,6,,,,,,,,
/player/jadoun/,Jadoun N.,1678.4,37,1579.8,7.0,1527.4,22.0,1559.1,3.0,,
/player/golubic/,Golubic V.,1678.3,32,1487.6,7.0,1696.7,13.0,1660.2,10.0,,
/player/sauvant/,Sauvant C.,1678.3,4,,,1623.3,3.0,,,,
/player/vasami-a02e2/,Vasami J.,1678.2,23,,,1653.4,23.0,,,,
/player/yao-33578/,Yao X.,1678.0,40,1769.7,26.0,1539.4,13.0,,,1448.8,1.0
/player/ahn-a1fc6/,Ahn A.,1678.0,17,1672.2,17.0,,,,,,
/player/park-aa1d7/,Park S.,1677.8,25,1730.5,9.0,1591.5,11.0,,,1434.3,1.0
/player/maksimovic-33330/,Maksimovic M.,1677.6,11,1503.5,2.0,1656.5,9.0,,,,
/player/havlickova-33935/,Havlickova L.,1677.6,32,1600.5,10.0,1660.4,20.0,1434.3,1.0,1434.3,1.0
/player/dolehide-903f7/,Dolehide C.,1677.4,18,1675.7,15.0,1434.3,1.0,1452.1,2.0,,
/player/pohankova/,Pohankova M.,1677.4,23,1680.9,6.0,1518.7,8.0,1487.3,5.0,,
/player/castelnuovo/,Castelnuovo L.,1677.4,36,1643.7,25.0,1468.6,8.0,1461.0,3.0,,
/player/barun/,Barun B.,1677.3,21,1565.7,1.0,1590.5,15.0,1626.7,2.0,,
/player/vukadin-763a8/,Vukadin N.,1677.3,14,1434.3,1.0,1699.4,13.0,,,,
/player/yamasaki-feffb/,Yamasaki J.,1677.3,18,1485.4,3.0,1664.7,15.0,,,,
/player/de-jong-57322/,De Jong J.,1677.0,39,1504.4,7.0,1670.8,29.0,1517.8,2.0,,
/player/zayid/,Zayid M.,1677.0,3,,,,,,,,
/player/vanta/,Vanta V.,1676.7,27,1694.8,3.0,1654.9,17.0,1435.8,3.0,,
/player/arkadianou/,Arkadianou A.,1676.6,5,,,,,,,,
/player/gentili-7d9bb/,Gentili A.,1676.5,28,,,1667.2,28.0,,,,
/player/kriznik/,Kriznik M.,1676.5,22,1548.3,3.0,1601.9,9.0,,,,
/player/rolland-de-ravel/,Rolland De Ravel C.,1676.4,14,1522.2,2.0,1663.4,9.0,1572.7,3.0,,
/player/maloney-c7ea5/,Maloney E.,1676.4,35,1697.2,35.0,,,,,,
/player/deming-71fcc/,Deming E.,1676.4,15,,,,,,,,
/player/marozsan/,Marozsan F.,1676.4,28,1527.1,7.0,1486.1,11.0,1602.0,9.0,,
/player/wang-2cad9/,Wang J.,1676.4,44,1656.8,32.0,1452.1,3.0,,,1617.0,9.0
/player/vaisman/,Vaisman T.,1676.3,23,1665.4,9.0,1627.1,11.0,,,,
/player/fornasieri/,Fornasieri C.,1676.3,34,1679.3,9.0,1669.8,25.0,,,,
/player/podrez/,Podrez V.,1676.1,32,1655.3,17.0,1593.6,10.0,1447.7,3.0,1494.4,2.0
/player/tiukaev/,Tiukaev R.,1675.9,24,1641.9,7.0,1559.3,13.0,,,,
/player/navone/,Navone M.,1675.7,34,1515.1,9.0,1654.0,23.0,1371.4,2.0,,
/player/adkar/,Adkar V.,1675.7,35,1702.8,25.0,1436.5,6.0,,,,
/player/shebekin/,Shebekin G.,1675.6,27,1687.8,14.0,1564.2,13.0,,,,
/player/berard-37120/,Berard T.,1675.3,23,1484.8,4.0,1724.5,14.0,1456.5,3.0,,
/player/sachko/,Sachko V.,1675.2,43,1540.8,2.0,1662.5,40.0,1431.9,1.0,,
/player/moller-6ea06/,Moller E.,1675.2,31,1450.9,4.0,1742.6,25.0,,,,
/player/sanduleasa/,Sanduleasa I.,1675.1,22,,,1668.9,22.0,,,,
/player/bigun/,Bigun K.,1675.1,34,1436.4,10.0,1790.6,24.0,,,,
/player/luescher-b7c53/,Luescher S.,1675.0,28,1565.4,3.0,1667.0,25.0,,,,
/player/norrie/,Norrie C.,1675.0,26,1574.7,12.0,1589.5,10.0,1328.6,4.0,,
/player/gatoto/,Gatoto A.,1674.9,23,1596.3,5.0,1503.7,13.0,,,,
/player/sonmez-ed11c/,Sonmez Z.,1674.8,31,1563.1,9.0,1580.7,10.0,1615.7,12.0,,
/player/duong-c13c0/,Duong D.,1674.7,29,,,,,,,,
/player/zeballos-bfbb7/,Zeballos N.,1674.7,14,1630.6,4.0,1564.0,8.0,,,,
/player/park-1fa09/,Park E.,1674.7,20,1676.8,20.0,,,,,,
/player/noguchi-08bde/,Noguchi R.,1674.6,37,1670.2,29.0,1395.8,1.0,1459.9,7.0,,
/player/sickenberger/,Sickenberger T.,1674.6,34,1590.0,6.0,1544.9,17.0,1549.3,3.0,,
/player/kim-f04c8/,Kim G.,1674.3,26,1597.1,9.0,1637.6,17.0,,,,
/player/simes/,Simes A.,1674.3,12,1565.9,8.0,,,1742.6,4.0,,
/player/manning-c8c23/,Manning W.,1674.1,16,1462.4,4.0,1614.2,6.0,1551.8,3.0,,
/player/li-f8666/,Li A.,1674.1,32,1596.3,13.0,1586.0,14.0,1463.5,5.0,,
/player/nuudi/,Nuudi M.,1674.0,39,1648.9,6.0,1663.9,33.0,,,,
/player/vukic/,Vukic A.,1673.9,34,1654.1,16.0,1379.2,10.0,1452.7,8.0,,
/player/ehab/,Ehab M.,1673.9,14,,,1630.3,13.0,,,,
/player/bouzige/,Bouzige M.,1673.8,43,1524.3,15.0,1704.3,27.0,1434.3,1.0,,
/player/schaefer-57121/,Schaefer A.,1673.8,6,,,1666.7,6.0,,,,
/player/sydow-3197f/,Sydow P.,1673.7,4,,,,,,,,
/player/johnson-c68dc/,Johnson A.,1673.7,15,1538.5,4.0,1689.3,11.0,,,,
/player/zidansek/,Zidansek T.,1673.7,21,1613.1,4.0,1590.7,16.0,1434.3,1.0,,
/player/zaar/,Zaar L.,1673.7,49,,,1654.1,49.0,,,,
/player/virtanen-7d161/,Virtanen O.,1673.6,40,1550.3,6.0,1586.5,17.0,1757.7,15.0,,
/player/markovski-cb5e4/,Markovski O.,1673.6,14,,,1504.0,2.0,,,,
/player/minighini/,Minighini D.,1673.4,23,1571.4,3.0,1676.6,15.0,,,,
/player/vajsejtlova/,Vajsejtlova T.,1673.3,8,,,,,,,,
/player/upton/,Upton M.,1673.3,9,,,,,,,,
/player/semenistaja/,Semenistaja D.,1673.2,47,1503.9,7.0,1732.2,36.0,1500.0,4.0,,
/player/schinnerer/,Schinnerer K.,1672.9,11,,,,,,,,
/player/kulambayeva/,Kulambayeva Z.,1672.9,43,1472.7,1.0,1669.4,42.0,,,,
/player/ignatik/,Ignatik U.,1672.8,9,1610.0,4.0,1609.7,5.0,,,,
/player/nahimana/,Nahimana S.,1672.7,19,,,1651.9,19.0,,,,
/player/mmoh/,Mmoh M.,1672.7,29,1702.1,21.0,1592.5,5.0,1354.7,3.0,,
/player/domenc/,Domenc M.,1672.7,15,1658.6,8.0,1585.0,7.0,,,,
/player/aksu/,Aksu A.,1672.6,35,1653.6,17.0,1533.8,12.0,,,1562.5,3.0
/player/sakatsume/,Sakatsume H.,1672.6,33,1616.5,17.0,1594.2,8.0,1420.9,6.0,,
/player/sigsgaard/,Sigsgaard C.,1672.5,6,1584.1,1.0,1590.2,5.0,,,,
/player/chung-f6b05/,Chung J.,1672.5,6,,,,,,,,
/player/ivanov-5f3c9/,Ivanov I.,1672.4,38,1579.5,15.0,1558.6,16.0,1561.1,7.0,,
/player/hodzic-4835b/,Hodzic M.,1672.4,47,1615.1,5.0,1672.3,38.0,,,1527.6,4.0
/player/rinaldo-persson/,Rinaldo Persson K.,1672.3,32,1510.4,4.0,1690.2,24.0,,,,
/player/jansen-ad70f/,Jansen W.,1672.1,14,1540.2,4.0,1658.2,5.0,1465.2,5.0,,
/player/lee-f44c9/,Lee E.,1672.0,25,1673.5,25.0,,,,,,
/player/jadue-786a0/,Jadue A.,1672.0,10,,,,,,,,
/player/beckley/,Beckley A.,1671.9,37,1694.6,14.0,1642.9,23.0,,,,
/player/maloney-d0a78/,Maloney P.,1671.8,12,1571.9,6.0,1610.5,3.0,1549.9,3.0,,
/player/tang-242a1/,Tang S.,1671.8,27,1406.5,4.0,1665.6,13.0,1569.3,3.0,,
/player/schlagenhauf-eea78/,Schlagenhauf N.,1671.7,25,1605.2,5.0,1625.1,15.0,1506.8,2.0,,
/player/sigurdsson-c2c34/,Sigurdsson E.,1671.6,4,,,,,,,,
/player/teboh/,Teboh E.,1671.6,3,,,,,,,,
/player/deflandre/,Deflandre L.,1671.6,20,1592.7,8.0,1614.8,7.0,,,,
/player/romero-gormaz/,Romero Gormaz L.,1671.4,41,1434.3,1.0,1716.3,38.0,1480.3,1.0,,
/player/hernandez-serrano/,Hernandez Serrano J.,1671.2,31,1569.4,17.0,1631.5,13.0,,,,
/player/de-cuyper/,De Cuyper J.,1671.1,13,1623.7,6.0,1611.5,7.0,,,,
/player/smith-8b3b8/,Smith K.,1671.1,37,1588.0,20.0,1777.8,9.0,1485.2,8.0,,
/player/langlais/,Langlais C.,1671.1,14,,,1681.8,14.0,,,,
/player/leonard-8f19c/,Leonard M.,1671.0,25,1690.5,19.0,1402.8,5.0,,,1434.3,1.0
/player/baybars/,Baybars A.,1670.7,15,1459.0,3.0,1616.8,8.0,1645.8,4.0,,
/player/sakamoto-b1d5b/,Sakamoto P.,1670.5,26,1698.7,5.0,1573.8,21.0,,,,
/player/desvignes/,Desvignes E.,1670.5,38,1692.7,26.0,,,,,1548.7,8.0
/player/molleker/,Molleker R.,1670.2,34,,,1645.2,34.0,,,,
/player/antchandie/,Antchandie H.,1670.1,6,1558.9,3.0,,,,,,
/player/nava-337db/,Nava E.,1670.0,29,,,1717.2,27.0,1390.7,2.0,,
/player/mochizuki-f2487/,Mochizuki S.,1670.0,30,1579.8,15.0,1365.6,3.0,1706.7,12.0,,
/player/pietri/,Pietri B.,1669.9,28,1541.6,9.0,1615.3,17.0,1492.4,2.0,,
/player/sakellaridis-a248a/,Sakellaridis D.,1669.9,57,1643.7,20.0,1604.4,37.0,,,,
/player/zeltina/,Zeltina B.,1669.9,40,,,1639.7,36.0,,,,
/player/maldoner/,Maldoner L.,1669.7,6,,,1669.9,6.0,,,,
/player/zapp-e41cd/,Zapp L.,1669.5,25,1448.4,1.0,1603.0,6.0,1673.9,6.0,,
/player/zucchini-242d9/,Zucchini A.,1669.4,18,1588.4,1.0,1632.7,17.0,,,,
/player/garcia-cid/,Garcia Cid M.,1669.2,20,1740.0,4.0,1636.7,16.0,,,,
/player/ferrari-a3c58/,Ferrari G.,1669.1,35,1539.0,4.0,1631.9,30.0,,,,
/player/smejkalova/,Smejkalova A.,1668.9,13,1684.7,13.0,,,,,,
/player/walton/,Walton A.,1668.9,43,1630.8,27.0,1489.6,5.0,1639.7,11.0,,
/player/chan-d0ded/,Chan J.,1668.9,35,1673.8,31.0,,,,,1605.2,4.0
/player/kwon-205b8/,Kwon B.,1668.9,15,1577.7,5.0,,,,,,
/player/hibino/,Hibino N.,1668.9,33,1617.8,21.0,1454.7,3.0,1480.4,6.0,1651.6,3.0
/player/vasilescu-c0729/,Vasilescu A.,1668.9,35,1478.1,3.0,1554.3,25.0,,,,
/player/guilleme/,Guilleme J.,1668.8,15,1566.5,1.0,1659.7,14.0,,,,
/player/bellifemine/,Bellifemine A.,1668.7,37,1540.8,6.0,1647.3,23.0,1504.8,2.0,,
/player/balan-a5451/,Balan S.,1668.6,33,,,1646.9,19.0,,,,
/player/admiraal/,Admiraal A.,1668.6,24,1416.7,1.0,1621.6,5.0,,,,
/player/jang-11db2/,Jang S.,1668.5,14,1668.0,14.0,,,,,,
/player/hipfl-b1e6b/,Hipfl N.,1668.4,50,1578.0,5.0,1623.1,42.0,1434.3,1.0,,
/player/scaglia-80e23/,Scaglia M.,1668.4,28,1613.3,9.0,1585.1,18.0,1434.3,1.0,,
/player/primorac-378c7/,Primorac I.,1668.3,35,,,1652.5,35.0,,,,
/player/nagel-eaef3/,Nagel A.,1668.2,34,1482.7,7.0,1719.3,25.0,,,1434.3,1.0
/player/duhan/,Duhan C.,1668.1,36,1488.2,7.0,1687.1,19.0,1624.2,5.0,,
/player/espinal-sanchez/,Espinal Sanchez N.,1667.7,4,,,,,,,,
/player/poling/,Poling K.,1667.6,35,1654.2,22.0,1397.9,9.0,1568.7,3.0,1434.3,1.0
/player/taguchi-3e3f3/,Taguchi R.,1667.5,31,1640.0,12.0,1618.4,16.0,1434.3,1.0,,
/player/bosio-f82d1/,Bosio G.,1667.5,45,1582.8,12.0,1615.8,33.0,,,,
/player/petak/,Petak D.,1667.4,13,1565.7,1.0,1654.5,8.0,,,,
/player/clarke-60a59/,Clarke J.,1667.3,37,1451.1,4.0,1663.8,26.0,1512.8,7.0,,
/player/ercan/,Ercan M.,1667.2,15,1655.4,15.0,,,,,,
/player/symons-a0066/,Symons O.,1667.1,5,1666.6,5.0,,,,,,
/player/pougault/,Pougault A.,1666.9,11,,,,,,,,
/player/tosetto/,Tosetto R.,1666.9,33,1671.5,10.0,1554.2,22.0,,,,
/player/dodin/,Dodin O.,1666.9,26,1677.4,13.0,1435.2,10.0,1563.2,3.0,,
/player/m-chich/,M'chich A.,1666.8,17,1576.4,5.0,1515.3,8.0,1626.7,2.0,,
/player/recek/,Recek D.,1666.8,31,1502.5,4.0,1602.7,18.0,1636.2,4.0,,
/player/andres-1eca4/,Andres R.,1666.7,18,1566.4,10.0,1597.0,6.0,,,,
/player/yu-8c73f/,Yu W.,1666.6,20,1620.9,12.0,1434.3,1.0,,,1630.6,7.0
/player/jaskova-740fe/,Jaskova A.,1666.4,25,,,1663.6,21.0,,,,
/player/glinka/,Glinka D.,1666.4,36,1630.4,17.0,1544.4,15.0,1352.8,4.0,,
/player/radjenovic/,Radjenovic V.,1666.4,31,1577.3,5.0,1635.5,21.0,1626.7,2.0,,
/player/wolff-4e33a/,Wolff V.,1666.2,36,1711.0,8.0,1623.0,24.0,,,1628.3,4.0
/player/munzarova/,Munzarova L.,1665.8,20,1675.2,13.0,1591.0,7.0,,,,
/player/kubareva/,Kubareva A.,1665.8,29,1712.5,28.0,,,,,1460.7,1.0
/player/radojevic-549fc/,Radojevic S.,1665.7,3,,,1664.6,3.0,,,,
/player/salvestre/,Salvestre D.,1665.6,19,1457.2,6.0,1708.6,10.0,1504.6,2.0,,
/player/campagnola/,Campagnola R.,1665.3,12,1446.6,1.0,,,,,,
/player/mejia-a7d27/,Mejia N.,1665.2,36,1487.7,13.0,1821.5,15.0,1621.8,7.0,,
/player/manda/,Manda C.,1665.2,3,,,,,,,,
/player/wagner-9b166/,Wagner A.,1665.1,34,1512.8,7.0,1595.1,21.0,1626.7,2.0,,
/player/hartig-c180c/,Hartig R.,1665.0,24,1664.5,3.0,1535.2,14.0,1626.7,2.0,,
/player/zahraj-42755/,Zahraj P.,1664.9,48,1573.8,14.0,1669.6,31.0,1473.0,1.0,1504.6,2.0
/player/bhatia-ca8f3/,Bhatia K.,1664.6,8,1675.0,6.0,1493.2,2.0,,,,
/player/hagoua-valentin-brayan-alexis/,Hagoua Valentin Brayan Alexis O.,1664.6,3,,,,,,,,
/player/lemaitre-65f26/,Lemaitre L.,1664.4,3,,,,,,,,
/player/han-d79e9/,Han J.,1664.2,31,1646.1,24.0,1403.3,2.0,,,1557.1,5.0
/player/ostapenko-4d156/,Ostapenko J.,1664.1,20,1404.8,2.0,1646.1,12.0,1661.8,6.0,,
